"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"44531","100.295220","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000041000","92.846782000"
"44532","100.295238","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","504","Continuation data  ","20","Default","CS0","","","0.000018000","92.846800000"
"44533","100.301504","172.31.187.1","c-85-227-191-237.bbcust.telenor.se","UDP","161","49330  >  48275 Len=119","","Default","CS0","","","",""
"44534","100.301546","172.31.187.1","c-213-113-61-73.bbcust.telenor.se","UDP","161","49330  >  65147 Len=119","","Default","CS0","","","",""
"44536","100.314240","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","[TCP ACKed unseen segment] 4954  >  19898 [ACK] Seq=882601 Ack=320422 Win=65215 Len=1460","20","Default","CS0","","","0.000059000","92.865589000"
"44538","100.317014","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=884061 Ack=320422 Win=65215 Len=1460","20","Default","CS0","","","0.000038000","92.868363000"
"44539","100.317033","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","762","4954  >  19898 [PSH, ACK] Seq=885521 Ack=320422 Win=65215 Len=708","20","Default","CS0","","","0.000019000","92.868382000"
"44542","100.324824","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","54","4954  >  19898 [ACK] Seq=886229 Ack=323342 Win=65535 Len=0","20","Default","CS0","","","0.000042000","92.876173000"
"44545","100.329410","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","54","4954  >  19898 [ACK] Seq=886229 Ack=324802 Win=65535 Len=0","20","Default","CS0","","","0.000032000","92.880759000"
"44553","100.369274","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=574448 Ack=116822 Win=65535 Len=1440 TSval=284403 TSecr=980370237[Packet size limited during capture]","32","Default","CS0","","","0.000096000","97.576019000"
"44554","100.369297","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=575888 Ack=116822 Win=65535 Len=1440 TSval=284403 TSecr=980370237[Packet size limited during capture]","32","Default","CS0","","","0.000023000","97.576042000"
"44555","100.369311","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=577328 Ack=116822 Win=65535 Len=1440 TSval=284403 TSecr=980370237[Packet size limited during capture]","32","Default","CS0","","","0.000014000","97.576056000"
"44558","100.376187","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=578768 Ack=116822 Win=65535 Len=1440 TSval=284403 TSecr=980370238[Packet size limited during capture]","32","Default","CS0","","","0.000023000","97.582932000"
"44560","100.381182","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","66","[TCP Dup ACK 44250#2] 4918  >  6881 [ACK] Seq=115336 Ack=50209 Win=65535 Len=0 SLE=50218 SRE=52978","32","Default","CS0","","","0.000018000","92.932744000"
"44563","100.399018","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4772567 Win=65535 Len=0 TSval=284403 TSecr=790407679","32","Default","CS0","","","0.000040000","100.390997000"
"44566","100.410225","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=358 Ack=357701 Win=65535 Len=0","20","Default","CS0","","","0.164048000","100.374607000"
"44567","100.410241","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","66","35515  >  16856 [ACK] Seq=368400 Ack=212199 Win=64887 Len=0 SLE=212951 SRE=215751","32","Default","CS0","","","0.122863000","42.996756000"
"44568","100.410253","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=186589 Ack=230705 Win=64969 Len=0","20","Default","CS0","","","0.194286000","79.550950000"
"44570","100.411395","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=358 Ack=345937 Win=65535 Len=0","20","Default","CS0","","","0.000030000","100.370988000"
"44572","100.413231","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=82419 Ack=40213 Win=65535 Len=1460","20","Default","CS0","","","0.000066000","92.964834000"
"44573","100.413245","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=83879 Ack=40213 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","92.964848000"
"44574","100.413258","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=85339 Ack=40213 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","92.964861000"
"44577","100.435582","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","66","[TCP Dup ACK 44399#3] 4955  >  18638 [ACK] Seq=1154 Ack=668333 Win=65535 Len=0 SLE=669775 SRE=672659","32","Default","CS0","","","0.000017000","100.282759000"
"44579","100.438786","172.31.187.1","200-112-71-33.baf.movistar.cl","TCP","54","35515  >  17739 [ACK] Seq=506 Ack=238484 Win=65535 Len=0","20","Default","CS0","","","0.000022000","88.719807000"
"44581","100.441586","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4775463 Win=65535 Len=0 TSval=284404 TSecr=790407680","32","Default","CS0","","","0.000019000","100.433565000"
"44584","100.454185","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","66","[TCP Dup ACK 44399#4] 4955  >  18638 [ACK] Seq=1154 Ack=668333 Win=65535 Len=0 SLE=669775 SRE=674101","32","Default","CS0","","","0.000020000","100.301362000"
"44587","100.471605","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=1154 Ack=674101 Win=65535 Len=0","20","Default","CS0","","","0.000040000","100.318782000"
"44590","100.473202","172.31.187.1","87-196-219-109.net.novis.pt","TCP","1494","4916  >  19304 [ACK] Seq=80575 Ack=162151 Win=65535 Len=1440","20","Default","CS0","","","0.000019000","100.055824000"
"44591","100.473215","172.31.187.1","87-196-219-109.net.novis.pt","TCP","628","4916  >  19304 [PSH, ACK] Seq=82015 Ack=162151 Win=65535 Len=574","20","Default","CS0","","","0.000013000","100.055837000"
"44592","100.473269","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=49884 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000100000","97.312820000"
"44593","100.473282","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=50420 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000013000","97.312833000"
"44594","100.473294","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=50956 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","97.312845000"
"44595","100.473305","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=51492 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","97.312856000"
"44596","100.473316","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=52028 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","97.312867000"
"44597","100.473328","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=52564 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","97.312879000"
"44598","100.473339","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=53100 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","97.312890000"
"44599","100.473350","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=53636 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","97.312901000"
"44600","100.473376","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=54172 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000026000","97.312927000"
"44601","100.473388","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=54708 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","97.312939000"
"44602","100.473399","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=55244 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000011000","97.312950000"
"44604","100.485231","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Request[Packet size limited during capture]","20","Default","CS0","","","0.000064000","93.036793000"
"44605","100.485245","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","93.036807000"
"44606","100.485256","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000011000","93.036818000"
"44607","100.485270","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","93.036832000"
"44610","100.489980","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","[TCP Dup ACK 44587#1] 4955  >  18638 [ACK] Seq=1154 Ack=674101 Win=65535 Len=0","20","Default","CS0","","","0.000015000","100.337157000"
"44612","100.494783","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=186589 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000018000","79.635480000"
"44616","100.510188","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=188041 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000014000","79.650885000"
"44617","100.510202","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=189493 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000014000","79.650899000"
"44618","100.510214","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=190945 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000012000","79.650911000"
"44620","100.516383","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=580208 Ack=116822 Win=65535 Len=1440 TSval=284404 TSecr=980370239[Packet size limited during capture]","32","Default","CS0","","","0.000017000","97.723128000"
"44621","100.519589","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","54","4954  >  19898 [ACK] Seq=886229 Ack=325622 Win=64715 Len=0","20","Default","CS0","","","0.113425000","93.070938000"
"44622","100.519601","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  59314 [ACK] Seq=525 Ack=63361 Win=64095 Len=0 TSval=284405 TSecr=358624038","32","Default","CS0","","","0.072432000","99.934988000"
"44624","100.522417","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=581648 Ack=116822 Win=65535 Len=1440 TSval=284405 TSecr=980370239[Packet size limited during capture]","32","Default","CS0","","","0.000040000","97.729162000"
"44625","100.522438","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=583088 Ack=116822 Win=65535 Len=1440 TSval=284405 TSecr=980370239[Packet size limited during capture]","32","Default","CS0","","","0.000021000","97.729183000"
"44627","100.528021","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4778359 Win=65535 Len=0 TSval=284405 TSecr=790407681","32","Default","CS0","","","0.000042000","100.520000000"
"44630","100.542200","172.31.187.1","201-255-168-194.mrse.com.ar","TCP","54","35515  >  autocuesmi(3103) [ACK] Seq=1432 Ack=121999 Win=65535 Len=0","20","Default","CS0","","","0.000034000","42.574810000"
"44632","100.576191","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000022000","93.127753000"
"44633","100.576205","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","KeepAlive  KeepAlive  KeepAlive  [Packet size limited during capture]","20","Default","CS0","","","0.000014000","93.127767000"
"44635","100.585394","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000023000","93.136956000"
"44636","100.585408","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","93.136970000"
"44642","100.619985","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=601 Ack=320118 Win=65535 Len=0","20","Default","CS0","","","0.000017000","79.816898000"
"44645","100.625799","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","54","eq-office-4942(4942)  >  33468 [ACK] Seq=131337 Ack=90901 Win=65535 Len=0","20","Default","CS0","","","0.000032000","94.583310000"
"44647","100.633189","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=192397 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000019000","79.773886000"
"44648","100.633203","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=193849 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000014000","79.773900000"
"44651","100.638585","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4781255 Win=65535 Len=0 TSval=284406 TSecr=790407682","32","Default","CS0","","","0.000017000","100.630564000"
"44654","100.685791","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=195301 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000022000","79.826488000"
"44656","100.703591","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4784151 Win=65535 Len=0 TSval=284406 TSecr=790407683","32","Default","CS0","","","0.000021000","100.695570000"
"44658","100.706391","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=584528 Ack=116822 Win=65535 Len=1440 TSval=284406 TSecr=980370240[Packet size limited during capture]","32","Default","CS0","","","0.000021000","97.913136000"
"44659","100.706406","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=585968 Ack=116822 Win=65535 Len=1440 TSval=284406 TSecr=980370240[Packet size limited during capture]","32","Default","CS0","","","0.000015000","97.913151000"
"44662","100.738326","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=474 Ack=6255 Win=64927 Len=0","20","Default","CS0","","","0.126758000","100.495907000"
"44663","100.738342","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=358 Ack=359161 Win=65535 Len=0","20","Default","CS0","","","0.115574000","100.702724000"
"44665","100.753989","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","66","[TCP Dup ACK 44567#1] 35515  >  16856 [ACK] Seq=368400 Ack=212199 Win=64887 Len=0 SLE=212951 SRE=217151","32","Default","CS0","","","0.000018000","43.340504000"
"44666","100.754002","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","1454","35515  >  16856 [ACK] Seq=368400 Ack=212199 Win=64887 Len=1400","20","Default","CS0","","","0.000013000","43.340517000"
"44668","100.765986","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=196753 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000017000","79.906683000"
"44669","100.765999","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=198205 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000013000","79.906696000"
"44670","100.766012","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=199657 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000013000","79.906709000"
"44672","100.768382","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=201109 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000013000","79.909079000"
"44674","100.790444","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=127016 Ack=52978 Win=65535 Len=0","20","Default","CS0","","","0.000071000","93.342006000"
"44676","100.790471","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4787047 Win=65535 Len=0 TSval=284407 TSecr=790407683","32","Default","CS0","","","0.000015000","100.782450000"
"44678","100.847708","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","[TCP Retransmission] eq-office-4942(4942)  >  33468 [ACK] Seq=129523 Ack=90901 Win=65535 Len=1460","20","Default","CS0","","","0.221909000","94.805219000"
"44679","100.847731","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=601 Ack=321538 Win=65535 Len=0","20","Default","CS0","","","0.212164000","80.044644000"
"44682","100.879190","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4789943 Win=65535 Len=0 TSval=284408 TSecr=790407684","32","Default","CS0","","","0.000019000","100.871169000"
"44686","100.907992","172.31.187.1","200-112-71-33.baf.movistar.cl","TCP","54","35515  >  17739 [ACK] Seq=506 Ack=239944 Win=65535 Len=0","20","Default","CS0","","","0.000021000","89.189013000"
"44689","100.938194","172.31.187.1","201-255-168-194.mrse.com.ar","TCP","66","[TCP Dup ACK 44630#1] 35515  >  autocuesmi(3103) [ACK] Seq=1432 Ack=121999 Win=65535 Len=0 SLE=123439 SRE=124879","32","Default","CS0","","","0.000020000","42.970804000"
"44690","100.957075","172.31.187.1","host-24-137-121-84.public.eastlink.ca","TCP","142","[TCP Retransmission] 4924  >  16098 [PSH, ACK] Seq=369 Ack=1 Win=65535 Len=88","20","Default","CS0","","","1.530857000","93.508795000"
"44692","100.968651","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=131337 Ack=90901 Win=65535 Len=1460","20","Default","CS0","","","0.000073000","94.926162000"
"44693","100.968666","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=132797 Ack=90901 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","94.926177000"
"44696","100.976205","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=202561 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000018000","80.116902000"
"44697","100.976219","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=204013 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000014000","80.116916000"
"44698","100.976232","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=205465 Ack=230705 Win=64969 Len=1452","20","Default","CS0","","","0.000013000","80.116929000"
"44702","100.990829","172.31.187.1","6-133-235-201.fibertel.com.ar","TCP","62","35515  >  vrts-ipcserver(1317) [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000056000","0.000056000"
"44704","101.003987","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","[TCP Dup ACK 44587#2] 4955  >  18638 [ACK] Seq=1154 Ack=674101 Win=65535 Len=0","20","Default","CS0","","","0.000014000","100.851164000"
"44706","101.005390","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4792839 Win=65535 Len=0 TSval=284409 TSecr=790407685","32","Default","CS0","","","0.000017000","100.997369000"
"44708","101.021390","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","[TCP Dup ACK 44587#3] 4955  >  18638 [ACK] Seq=1154 Ack=674101 Win=65535 Len=0","20","Default","CS0","","","0.000015000","100.868567000"
"44712","101.041107","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","71","4955  >  18638 [PSH, ACK] Seq=1154 Ack=675543 Win=65535 Len=17","20","Default","CS0","","","0.000132000","100.888284000"
"44714","101.044991","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=358 Ack=348817 Win=65535 Len=0","20","Default","CS0","","","0.000017000","101.004584000"
"44716","101.046787","172.31.187.1","89-180-134-143.net.novis.pt","TCP","54","35515  >  mc2studios(1899) [ACK] Seq=601 Ack=324378 Win=65535 Len=0","20","Default","CS0","","","0.000014000","80.243700000"
"44718","101.057287","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","71","35515  >  62433 [PSH, ACK] Seq=358 Ack=360621 Win=65535 Len=17","20","Default","CS0","","","0.000114000","101.021669000"
"44721","101.062994","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","1454","[TCP Fast Retransmission] 35515  >  16856 [ACK] Seq=364200 Ack=212199 Win=64887 Len=1400","20","Default","CS0","","","0.000020000","43.649509000"
"44722","101.063009","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","1454","[TCP Fast Retransmission] 35515  >  16856 [ACK] Seq=367000 Ack=212199 Win=64887 Len=1400","20","Default","CS0","","","0.000015000","43.649524000"
"44723","101.066424","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=474 Ack=6265 Win=64917 Len=0","20","Default","CS0","","","0.148652000","100.824005000"
"44725","101.070389","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4795735 Win=65535 Len=0 TSval=284411 TSecr=790407685","32","Default","CS0","","","0.000016000","101.062368000"
"44727","101.084200","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=134257 Ack=90901 Win=65535 Len=1460","20","Default","CS0","","","0.000023000","95.041711000"
"44728","101.084214","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=135717 Ack=90901 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","95.041725000"
"44732","101.113412","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4798631 Win=65535 Len=0 TSval=284411 TSecr=790407686","32","Default","CS0","","","0.000029000","101.105391000"
"44737","101.138017","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","54","eq-office-4942(4942)  >  33468 [ACK] Seq=137177 Ack=93821 Win=65535 Len=0","20","Default","CS0","","","0.000034000","95.095528000"
"44741","101.157622","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6104 Ack=4801527 Win=65535 Len=0 TSval=284411 TSecr=790407687","32","Default","CS0","","","0.000036000","101.149601000"
"44744","101.162427","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","66","eq-office-4942(4942)  >  33468 [ACK] Seq=137177 Ack=95281 Win=65535 Len=0 SLE=96741 SRE=98201","32","Default","CS0","","","0.000038000","95.119938000"
"44746","101.166831","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=206917 Ack=230722 Win=64952 Len=1452","20","Default","CS0","","","0.000041000","80.307528000"
"44747","101.175813","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=1171 Ack=676985 Win=65535 Len=0","20","Default","CS0","","","0.115238000","101.022990000"
"44748","101.175836","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","762","[TCP Retransmission] 4954  >  19898 [PSH, ACK] Seq=885521 Ack=325622 Win=64715 Len=708","20","Default","CS0","","","0.656247000","93.727185000"
"44749","101.175853","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","[TCP Retransmission] 35515  >  29890 [ACK] Seq=583088 Ack=116822 Win=65535 Len=1440 TSval=284412 TSecr=980370242","32","Default","CS0","","","0.319478000","98.382598000"
"44751","101.188626","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=208369 Ack=230722 Win=64952 Len=1452","20","Default","CS0","","","0.000038000","80.329323000"
"44754","101.201630","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=55780 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000039000","98.041181000"
"44755","101.201648","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=56316 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000018000","98.041199000"
"44757","101.204025","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=56852 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000037000","98.043576000"
"44758","101.204042","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=57388 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000017000","98.043593000"
"44762","101.207237","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=137177 Ack=95281 Win=65535 Len=1460","20","Default","CS0","","","0.000045000","95.164748000"
"44763","101.207257","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=138637 Ack=95281 Win=65535 Len=1460","20","Default","CS0","","","0.000020000","95.164768000"
"44764","101.207273","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=57924 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000063000","98.046824000"
"44765","101.207285","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=58460 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000012000","98.046836000"
"44769","101.258204","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=58996 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000027000","98.097755000"
"44770","101.258221","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=59532 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000017000","98.097772000"
"44771","101.258234","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=60068 Ack=148114 Win=65445 Len=536","20","Default","CS0","","","0.000013000","98.097785000"
